year,month,day,tempavg,DPavg,humidity avg,SLPavg,visibilityavg,windavg,Rainfall
2015,1,20,22,12,49,1016,3,3,0.31
2015,1,23,24,13,50,1010,6,2,0.11
2015,1,15,23,14,72,1013,3,14,0.17
2015,1,20,22,13,41,1013,3,6,0
2015,1,14,23,9,47,1015,3,6,0.2
2015,1,3,23,13,52,1015,3,3,0
2015,1,5,26,15,70,1014,4,8,0
2015,1,3,24,12,45,1015,3,3,0.01
2015,1,20,23,17,73,1010,4,11,0.01
2015,1,29,22,16,42,1015,4,2,0
2015,1,16,23,15,51,1015,3,3,0
2015,1,8,23,26,73,1013,3,6,0.15
2015,1,15,21,15,48,1013,4,3,0
2015,1,13,24,13,37,1015,3,19,0
2015,1,6,26,16,36,1015,2,3,0
2015,1,27,27,15,59,1013,4,2,0
2015,1,31,23,14,51,1013,3,6,0
2015,1,3,23,24,76,1013,6,11,0
2015,1,17,24,16,48,1014,3,2,0
2015,1,20,23,11,43,1014,4,3,0.02
2015,1,27,28,26,71,1010,6,11,0.05
2015,1,26,22,13,48,1015,3,3,0
2015,1,10,22,14,47,1014,3,3,0
2015,1,20,26,14,66,1014,3,0,0
2015,1,21,23,18,65,1010,3,2,0
2015,1,23,23,13,53,1012,5,8,0
2015,1,28,23,8,46,1015,3,3,0
2015,1,16,24,16,48,1011,3,3,0
2015,1,11,29,25,62,1006,3,11,0
2015,1,29,23,14,58,1015,2,3,0
2015,1,15,24,19,48,1014,3,6,0.01
2015,1,6,29,24,40,1011,6,3,0.05
2015,1,25,21,16,52,1014,3,5,0
2015,1,20,22,12,40,1014,3,14,0.04
2015,1,13,23,14,53,1011,4,10,0.08
2015,1,9,23,14,52,1012,3,5,0.06
2015,1,12,30,24,77,1006,5,8,0.15
2015,1,3,22,11,55,1016,4,6,0
2015,1,15,18,11,56,1014,4,2,0
2015,1,24,24,14,55,1014,3,4,0.21
2015,1,25,23,13,54,1013,4,3,0
2015,1,4,23,13,46,1014,3,3,0
2015,1,17,22,13,45,1014,3,10,0
2015,1,25,22,10,44,1015,4,3,0
2015,1,16,23,11,55,1013,3,3,0
2015,1,7,24,14,46,1010,3,6,0
2015,1,21,28,24,74,1012,3,6,0
2015,1,23,23,15,58,1015,4,3,0
2015,1,14,23,12,46,1012,3,3,0
2015,1,22,22,12,57,1013,4,3,0
2015,1,20,23,13,49,1013,2,5,0
2015,2,25,25,17,56,1009,3,5,0.13
2015,2,19,21,16,56,1012,4,3,0.2
2015,2,23,23,13,42,1014,4,2,0.08
2015,2,5,21,12,48,1016,3,6,0
2015,2,22,23,14,52,1014,3,6,0.07
2015,2,26,23,15,58,1012,3,6,0
2015,2,21,24,13,37,1015,3,3,0
2015,2,18,23,15,48,1014,3,2,0
2015,2,13,24,11,42,1012,3,3,0
2015,2,19,25,16,48,1015,4,6,0
2015,2,9,22,15,42,1012,3,13,0
2015,2,9,25,14,69,1014,3,3,0.02
2015,2,28,23,16,50,1013,3,3,0.12
2015,2,8,25,12,52,1013,3,2,0.06
2015,2,13,23,10,43,1013,3,3,0.02
2015,2,22,23,12,56,1015,3,3,0
2015,2,4,26,14,51,1014,4,8,0
2015,2,17,24,12,43,1012,4,8,0
2015,2,4,23,11,41,1015,3,3,0
2015,2,17,24,13,42,1016,4,6,0
2015,2,21,24,15,47,1016,3,3,0.08
2015,2,12,29,15,45,1013,4,6,0.1
2015,2,14,23,15,55,1012,4,3,0.01
2015,2,22,26,16,79,1007,4,8,0.12
2015,2,21,23,10,69,1010,3,3,0
2015,2,5,22,14,48,1014,3,3,0
2015,2,4,23,26,78,1010,4,8,0.07
2015,2,17,24,20,77,1012,4,5,0
2015,2,20,23,16,62,1013,4,8,0.12
2015,2,5,22,10,33,1014,3,6,0
2015,2,26,23,11,50,1013,3,17,0.08
2015,2,4,24,19,47,1012,4,3,0
2015,2,4,23,15,66,1013,3,3,0
2015,2,19,27,15,68,1001,3,10,0
2015,2,7,24,15,57,1008,3,5,0
2015,2,10,26,16,70,1008,3,3,0
2015,2,3,22,13,54,1011,3,8,0
2015,2,18,27,23,69,1013,4,5,0.05
2015,2,16,24,12,79,1012,4,6,0.11
2015,2,25,24,13,55,1012,4,8,0
2015,2,29,22,22,68,1012,4,6,0
2015,2,23,26,14,52,1011,2,2,0
2015,2,27,26,11,42,1013,3,3,0
2015,2,24,25,11,49,1013,4,3,0.07
2015,2,21,23,11,45,1014,3,3,0.04
2015,2,18,27,13,70,1014,3,2,0
2015,2,20,23,16,44,1013,3,2,0
2015,2,4,26,24,60,1014,4,4,0
2015,2,3,23,11,53,1017,2,3,0.19
2015,2,5,23,14,42,1015,3,3,0
2015,2,15,22,7,35,1015,3,3,0.05
2015,2,11,23,10,51,1016,4,6,0
2015,2,4,22,15,52,1015,4,3,0.03
2015,2,23,22,16,53,1013,4,5,0
2015,2,19,23,24,46,1013,4,3,0.21
2015,2,29,23,9,48,1012,4,3,0
2015,2,8,24,13,46,1011,3,3,0
2015,2,21,22,14,39,1015,3,3,0
2015,2,5,23,11,45,1016,3,3,0
2015,2,28,24,12,51,1013,3,3,0
2015,2,5,23,10,49,1012,3,3,0.02
2015,2,3,31,16,74,1013,4,6,0.11
2015,2,16,23,13,56,1013,2,3,0
2015,2,4,24,16,57,1014,3,11,0
2015,2,5,23,12,47,1011,3,3,0.12
2015,2,5,23,11,49,1015,3,1,0
2015,2,5,23,14,55,1014,3,10,0
2015,2,28,23,13,50,1012,4,3,0
2015,2,13,23,10,41,1013,2,8,0
2015,2,2,24,14,77,1014,4,3,0
2015,2,20,23,11,34,1016,3,2,0
2015,2,27,22,10,56,1014,3,2,0.01
2015,2,19,22,14,48,1011,3,3,0
2015,2,11,24,11,41,1017,2,6,0
2015,2,21,26,26,76,1003,4,8,0.08
2015,2,25,22,12,44,1015,3,3,0.11
2015,2,5,21,11,41,1012,4,8,0
2015,2,31,23,7,33,1016,3,3,0
2015,2,6,24,13,39,1013,3,4,0
2015,2,4,26,11,43,1013,3,3,0.04
2015,2,12,23,13,45,1010,3,3,0
2015,2,27,26,16,75,1012,6,6,0
2015,2,17,22,12,44,1013,3,8,0
2015,2,5,23,11,48,1016,3,3,0
2015,2,22,24,12,73,1012,2,8,0.08
2015,2,5,22,13,51,1013,3,6,0.06
2015,2,25,20,22,67,1012,4,17,0
2015,2,22,22,15,54,1010,3,3,0.02
2015,2,5,23,23,70,1013,3,3,0
2015,2,19,22,11,47,1012,3,3,0
2015,2,23,28,18,52,1007,6,13,0
2015,2,1,25,24,69,1011,4,5,0
2015,2,29,23,11,39,1015,3,6,0
2015,2,5,24,9,33,1014,3,3,0
2015,2,6,22,12,75,1009,4,6,0
2015,2,5,23,12,56,1014,3,6,0
2015,2,22,22,22,66,1012,5,2,0
2015,2,4,24,13,43,1015,3,3,0
2015,2,5,24,16,37,1011,3,3,0
2015,2,2,26,13,55,1011,3,3,0
2015,2,3,25,22,41,1013,3,3,0.05
2015,2,27,24,12,58,1012,3,2,0
2015,2,25,24,12,61,1014,3,3,0.09
2015,2,29,24,14,54,1015,3,3,0.01
2015,2,29,24,9,43,1015,3,3,0.01
2015,2,26,24,10,52,1013,3,2,0
2015,2,6,24,15,45,1016,3,3,0.12
2015,2,27,22,9,36,1013,3,2,0
2015,2,31,23,13,50,1014,3,5,0.06
2015,2,31,23,9,33,1013,3,3,0
2015,2,27,23,13,42,1012,4,2,0
2015,2,3,26,16,48,1011,3,3,0
2015,2,5,26,12,54,1015,4,3,0
2015,2,17,26,15,43,1014,4,3,0
2015,2,5,24,14,73,1014,3,5,0
2015,2,11,23,16,42,1016,4,3,0.01
2015,2,18,23,14,50,1015,4,3,0
2015,2,18,23,23,65,1006,4,8,0
2015,2,29,22,14,52,1014,3,17,0
2015,2,13,29,17,83,1012,4,13,0.09
2015,2,25,28,14,44,1012,4,3,0
2015,2,29,23,13,47,1013,4,3,0
2015,2,2,24,9,57,1013,3,3,0
2015,2,12,24,17,59,1009,4,3,0.04
2015,2,28,26,16,69,1013,4,10,0
2015,2,13,23,15,59,1012,3,8,0
2015,2,13,26,9,53,1011,4,3,0.1
2015,2,5,23,10,48,1016,3,3,0.25
2015,2,31,26,14,34,1015,4,6,0
2015,2,22,25,11,56,1015,3,3,0.11
2015,2,4,22,14,63,1015,4,6,0
2015,2,14,23,11,39,1011,3,10,0.13
2015,2,27,24,13,58,1014,3,11,0.05
2015,2,10,26,14,64,1013,3,5,0.03
2015,2,30,25,23,43,1013,3,2,0
2015,2,18,24,15,47,1014,5,6,0
2015,2,21,23,14,60,1012,2,11,0.06
2015,2,14,23,14,59,1013,4,3,0.18
2015,2,13,24,10,45,1015,3,2,0
2015,2,5,28,14,48,1015,3,3,0
2015,2,18,23,16,72,1014,6,5,0
2015,2,19,22,12,43,1015,3,4,0
2015,2,4,23,25,35,1014,2,5,0
2015,2,29,22,12,37,1014,3,3,0
2015,2,26,24,13,45,1009,3,3,0
2015,2,1,24,12,57,1013,3,5,0
2015,2,27,22,14,38,1015,3,3,0
2015,2,2,24,13,52,1011,3,6,0.09
2015,2,29,23,14,58,1016,3,3,0.09
2015,2,16,24,12,54,1015,3,4,0.01
2015,2,15,23,15,37,1015,4,6,0
2015,2,20,23,12,43,1014,4,3,0
2015,2,10,23,14,53,1012,2,3,0
2015,2,27,24,15,49,1014,4,3,0
2015,2,24,22,11,35,1014,3,8,0.04
2015,2,28,26,13,59,1016,4,8,0
2015,2,9,23,25,79,1011,4,6,0.03
2015,2,25,23,22,58,1010,4,8,0
2015,2,19,23,12,43,1013,4,3,0
2015,2,9,23,14,52,1012,3,5,0
2015,2,17,23,14,58,1008,4,6,0.04
2015,2,18,26,18,90,1012,4,3,0.13
2015,2,17,24,11,42,1015,3,3,0
2015,2,22,28,20,75,1012,6,11,0
2015,2,22,24,14,78,1014,3,3,0
2015,2,12,22,16,73,1009,5,0,0
2015,2,11,23,11,41,1014,3,3,0
2015,2,5,25,11,33,1014,3,2,0
2015,2,5,23,12,46,1015,4,3,0.01
2015,2,19,26,16,78,1008,4,3,0
2015,2,5,21,12,68,1014,4,2,0.11
2015,2,4,25,12,65,1016,3,3,0
2015,2,28,23,11,45,1014,3,6,0.2
2015,2,17,26,13,54,1016,4,8,0
2015,2,5,24,13,46,1014,3,6,0
2015,2,4,26,15,59,1010,3,10,0
2015,2,22,22,10,37,1016,3,3,0
2015,2,12,29,20,74,1005,6,8,0
2015,2,28,23,13,37,1014,3,3,0
2015,2,6,25,9,37,1016,3,3,0
2015,2,23,23,11,67,1007,2,8,0.03
2015,2,11,23,17,54,1011,3,3,0
2015,2,4,26,14,74,1014,4,6,0.12
2015,2,2,23,14,48,1014,4,3,0
2015,2,17,23,15,68,1016,3,14,0.03
2015,2,28,23,17,69,1014,4,2,0
2015,2,26,21,13,56,1013,3,2,0
2015,2,28,23,13,55,1011,4,3,0
2015,2,13,29,15,49,1009,4,6,0
2015,2,22,23,15,53,1015,4,3,0
2015,2,26,22,11,52,1017,3,2,0
2015,2,5,22,11,54,1014,3,8,0
2015,2,25,29,15,56,1013,4,11,0.03
2015,2,31,23,11,48,1014,3,6,0
2015,2,3,22,9,38,1016,3,3,0
2015,2,2,24,13,59,1015,2,8,0
2015,2,19,23,18,80,1007,4,6,0
2015,2,5,29,15,68,1009,5,14,0
2015,3,12,24,13,58,1014,4,6,0
2015,3,28,22,11,77,1010,4,10,0.15
2015,3,27,26,22,76,1003,4,6,0
2015,3,23,29,14,76,1007,4,5,0.06
2015,3,16,30,22,70,1014,3,2,0
2015,3,11,26,26,77,1006,4,13,2.43
2015,3,6,27,20,71,1009,2,3,0.21
2015,3,20,23,13,75,1012,4,6,0.14
2015,3,7,26,26,74,1011,6,8,0.34
2015,3,14,28,26,74,1000,6,13,0
2015,3,19,31,26,80,1003,4,6,1.58
2015,3,30,22,12,60,1013,3,3,0
2015,3,3,29,26,87,1003,6,11,2.48
2015,3,4,22,14,46,1015,3,3,0
2015,3,27,29,26,77,1007,6,11,0.91
2015,3,25,23,12,54,1010,2,2,0
2015,3,20,31,26,62,1001,6,18,0.28
2015,3,21,30,26,72,1004,5,26,0
2015,3,9,26,16,77,1007,4,6,0
2015,3,15,27,24,56,1010,5,13,0
2015,3,27,26,23,59,1014,4,2,0
2015,3,18,28,13,76,1014,6,6,0
2015,3,9,28,26,77,1006,5,3,0.19
2015,3,23,26,26,67,1006,5,6,0.09
2015,3,23,31,13,41,1010,5,10,0
2015,3,30,22,14,44,1014,4,3,0
2015,3,20,23,17,40,1014,4,8,0
2015,3,5,24,25,74,1009,4,8,0
2015,3,9,24,13,73,1011,4,10,0.11
2015,3,19,30,25,77,1000,5,5,0
2015,3,23,26,16,41,1013,6,8,0.22
2015,3,5,30,26,78,1000,4,6,0
2015,3,20,26,26,69,1010,5,3,0
2015,3,20,23,16,72,1010,6,18,0
2015,3,17,23,25,73,1009,6,6,0
2015,3,18,30,25,85,1002,6,10,0.15
2015,3,6,23,13,57,1014,4,6,0
2015,3,21,22,14,40,1014,3,3,0.05
2015,3,30,22,19,70,1009,3,5,0.04
2015,3,18,27,23,77,1013,3,19,0
2015,3,29,26,26,80,1011,5,3,0.01
2015,3,28,31,26,79,1007,6,18,0.04
2015,3,19,26,24,87,1011,4,3,0.09
2015,3,22,22,11,47,1016,3,6,0
2015,3,23,30,16,75,1003,5,6,0
2015,3,26,23,13,69,1009,6,5,0
2015,3,12,29,26,76,1010,6,2,14.81
2015,3,4,29,26,74,1010,4,11,0.14
2015,3,17,31,19,77,1009,6,8,0
2015,3,4,30,25,87,1002,4,5,0.23
2015,3,25,23,25,58,1006,4,17,0
2015,3,10,20,24,74,1005,6,8,0
2015,3,2,23,12,73,1010,4,8,0
2015,3,29,26,12,77,1013,4,3,0
2015,3,30,24,14,47,1014,3,3,0
2015,3,2,26,25,76,1005,3,11,0.06
2015,3,28,24,25,78,1014,5,6,0.21
2015,3,24,23,16,75,1010,4,3,0
2015,3,21,23,12,54,1012,3,5,0
2015,3,28,31,26,75,1005,6,8,0
2015,3,4,30,24,80,1011,5,11,0.04
2015,3,18,26,25,88,1005,5,10,0.47
2015,3,27,26,26,73,1012,5,10,0.02
2015,3,19,26,12,71,1007,4,10,0
2015,3,28,29,16,79,1000,6,8,0.13
2015,3,4,29,23,80,1011,5,5,0
2015,3,25,28,26,73,1010,4,6,0
2015,3,5,26,20,75,1001,6,17,0
2015,3,28,23,16,70,1012,5,1,0
2015,3,13,23,16,60,1013,5,8,0
2015,3,13,22,15,58,1014,6,6,0
2015,3,18,23,14,58,1014,4,8,0.09
2015,3,20,30,26,81,1005,6,8,2.75
2015,3,16,28,26,86,1006,5,8,20.59
2015,3,28,23,18,78,1010,4,3,0.09
2015,3,7,28,26,75,1005,6,8,0.13
2015,3,5,23,25,52,1006,3,10,0.1
2015,3,29,24,16,59,1013,3,13,0
2015,3,4,22,13,55,1009,3,3,0.05
2015,3,5,30,16,56,1010,4,8,0.15
2015,3,28,29,26,76,1013,6,8,91.63
2015,3,21,23,15,54,1012,4,8,0.07
2015,3,26,20,26,81,1012,6,14,0.19
2015,3,6,31,25,71,1013,6,11,0.94
2015,3,19,21,25,75,1012,6,3,0
2015,3,7,24,26,78,1010,4,5,0.24
2015,3,18,27,25,82,1007,5,6,0.03
2015,3,4,30,23,76,1013,6,8,0
2015,3,10,23,14,38,1011,4,3,0.28
2015,3,16,21,25,76,1011,4,5,0.03
2015,3,6,24,25,67,1004,5,10,0
2015,3,28,24,16,75,1014,4,11,0
2015,3,13,31,26,76,1007,6,22,0
2015,3,15,31,26,77,1008,5,10,0.77
2015,3,9,29,24,81,1000,5,11,1.41
2015,3,4,24,12,44,1014,3,2,0
2015,3,14,26,16,38,1010,6,17,0.03
2015,3,25,28,26,78,1002,6,11,0.02
2015,3,8,29,26,75,1000,4,8,0
2015,3,4,27,16,43,1013,4,18,0.01
2015,3,17,25,14,76,1010,4,3,0.08
2015,3,29,29,26,82,1001,6,8,0.13
2015,3,10,29,25,75,1006,4,6,0.11
2015,3,10,24,12,40,1015,3,3,0.16
2015,3,17,31,26,75,1004,5,8,0.05
2015,3,30,23,13,59,1011,4,6,0.03
2015,3,23,27,25,73,1008,6,8,0
2015,3,22,24,13,50,1014,3,2,0
2015,3,19,30,26,74,1009,4,10,0.03
2015,3,11,24,23,75,1008,4,6,0
2015,3,21,27,24,80,1006,6,11,0
2015,3,13,23,23,65,1010,6,14,0.17
2015,3,9,31,25,76,1004,5,11,0
2015,3,21,31,24,48,1007,6,8,0
2015,3,27,23,15,42,1012,3,5,0
2015,3,11,31,21,79,1009,5,10,3.47
2015,3,16,31,22,77,1000,5,3,0.15
2015,3,24,22,11,47,1015,3,3,0.03
2015,3,4,29,15,60,1006,5,13,0
2015,3,15,28,25,75,1007,5,6,0
2015,3,9,28,26,81,1008,6,11,2
2015,3,9,31,14,79,1003,5,11,0
2015,4,29,29,14,75,1013,5,6,0
2015,4,3,22,14,53,1015,4,11,0
2015,4,3,26,14,74,1008,4,5,0
2015,4,24,29,16,77,1011,3,6,0
2015,4,20,29,15,74,1006,5,10,0.25
2015,4,14,29,26,81,1003,6,11,0
2015,4,19,26,18,69,1011,5,5,0
2015,4,1,28,26,75,1002,5,11,0
2015,4,28,29,26,81,1009,4,8,0
2015,4,12,25,13,71,1015,4,3,0
2015,4,23,28,25,78,1009,6,6,0.03
2015,4,3,24,17,75,1014,3,8,0
2015,4,11,27,14,61,1013,4,5,0.23
2015,4,19,28,26,77,1004,6,6,0.26
2015,4,12,26,13,76,1011,3,2,0.19
2015,4,6,26,17,58,1013,4,5,0
2015,4,27,29,26,75,1000,5,10,0.02
2015,4,24,22,12,49,1015,4,2,0
2015,4,11,23,13,49,1013,3,3,0.09
2015,4,25,29,18,77,1010,3,8,0
2015,4,19,28,25,77,1005,5,19,0
2015,4,22,24,16,47,1006,6,8,0.11
2015,4,13,27,14,62,1008,5,8,0.11
2015,4,4,29,25,75,1012,5,11,0.09
2015,4,14,24,26,67,1009,3,8,0.13
2015,4,8,31,24,81,999,4,10,0
2015,4,13,29,26,69,1004,4,8,0
2015,4,28,27,26,68,1006,5,5,0.02
2015,4,3,28,26,80,1007,4,11,0
2015,4,6,23,12,59,1014,4,3,0
2015,4,15,26,26,70,1016,4,1,0
2015,4,9,31,22,84,1001,4,6,0
2015,4,14,26,13,75,1006,4,5,0.23
2015,4,21,28,26,78,1003,5,3,0.01
2015,4,19,26,18,69,1011,4,6,0.01
2015,4,5,27,25,60,1010,3,8,0.03
2015,4,4,31,25,77,1006,3,5,0
2015,4,19,29,26,74,1013,6,10,0
2015,4,28,24,17,75,1012,5,5,0.08
2015,4,18,27,14,56,1013,5,4,0
2015,4,30,24,14,43,1010,3,13,0.06
2015,4,14,29,26,77,1004,4,3,0
2015,4,20,26,23,83,1007,4,10,0.19
2015,4,3,27,22,71,1011,6,6,0
2015,4,18,26,25,63,1014,5,8,0
2015,4,13,28,26,80,1006,6,21,0
2015,4,21,31,17,60,1011,5,3,0.18
2015,4,5,26,14,89,1012,4,3,0.02
2015,4,14,21,17,51,1015,5,6,0
2015,4,28,28,26,64,1003,5,6,0
2015,4,25,27,16,45,1009,6,6,0
2015,4,6,27,14,82,1001,5,10,0.13
2015,4,28,23,16,50,1013,4,2,0
2015,4,18,26,18,71,1011,6,5,0
2015,4,5,27,26,80,1006,4,10,0.01
2015,4,17,22,14,46,1009,4,1,0
2015,4,28,25,25,76,1010,5,13,0
2015,4,17,26,15,43,1014,4,5,0
2015,4,17,27,16,76,1014,5,8,0
2015,4,22,27,25,72,1006,3,11,0.06
2015,4,29,28,20,77,1006,6,5,0
2015,4,10,28,17,58,1010,5,2,0.2
2015,4,29,22,15,57,1011,3,6,0.04
2015,4,26,27,26,77,1009,6,11,0.24
2015,4,13,29,26,79,1008,4,11,1.76
2015,4,19,30,26,61,1003,4,10,0
2015,4,19,28,16,45,1007,4,3,0
2015,4,22,29,26,83,1007,5,14,22.98
2015,4,21,21,23,80,1011,6,6,0.06
2015,4,16,23,24,72,1012,5,17,0
2015,4,28,24,14,64,1014,3,3,0.08
2015,4,10,26,16,65,1009,5,11,0.04
2015,4,15,24,25,74,1010,5,3,0
2015,4,28,22,13,50,1017,4,5,0
2015,4,19,28,24,67,1004,6,11,0
2015,4,15,29,23,65,1012,5,11,0
2015,4,15,23,12,38,1014,3,3,0
2015,4,2,21,18,74,1013,4,6,0.09
2015,4,16,23,17,87,1013,6,14,0
2015,4,27,26,16,72,1005,4,13,0.12
2015,4,17,28,26,77,1007,5,6,0.09
2015,4,23,21,25,49,1010,4,11,0
2015,4,3,28,24,68,1008,5,17,0
2015,4,11,29,14,67,1011,3,8,0
2015,4,16,24,17,54,1010,4,14,0.08
2015,4,20,24,14,45,1013,3,3,0
2015,4,10,26,13,76,1011,3,19,0
2015,4,22,22,13,59,1012,3,10,0
2015,4,12,22,24,85,1011,4,3,0
2015,4,12,29,26,76,1009,6,10,0
2015,4,23,26,16,55,1014,5,8,0
2015,4,16,26,18,78,1011,3,5,0
2015,4,20,31,22,55,1013,5,6,0
2015,4,6,29,25,77,1001,6,6,0
2015,4,17,26,24,78,1015,3,11,0.24
2015,4,17,23,15,54,1013,3,6,0
2015,4,25,28,25,54,1014,4,8,0
2015,4,20,30,26,57,1011,5,11,0
2015,4,16,26,25,70,1009,4,3,0.02
2015,4,13,24,14,76,1013,3,3,0
2015,4,10,31,16,70,1011,4,10,1.63
2015,4,19,23,23,71,1014,2,11,0.02
2015,4,13,29,15,78,1007,3,5,0
2015,4,17,20,18,70,1009,4,6,0
2015,4,5,26,24,77,1006,5,3,0.19
2015,4,12,26,25,45,1014,6,8,0.25
2015,4,6,28,25,74,1011,3,2,0
2015,4,16,23,12,35,1013,4,2,0
2015,4,13,23,15,56,1013,4,3,0
2015,4,21,27,26,74,1006,4,16,0.1
2015,4,23,22,17,73,1006,6,14,0
2015,4,18,24,23,52,1013,5,3,0
2015,4,18,26,14,40,1012,4,5,0
2015,4,15,25,14,52,1014,3,3,0.09
2015,4,26,28,25,78,1009,5,6,0.05
2015,4,27,23,15,70,1014,5,17,0
2015,4,18,25,25,78,1011,4,11,0
2015,4,22,24,26,83,1013,3,10,0
2015,4,25,28,24,76,1005,6,11,0.95
2015,4,16,24,14,47,1015,4,28,0
2015,4,27,31,18,80,1006,6,10,0.08
2015,5,19,28,26,74,1008,6,6,0.14
2015,5,5,23,12,71,1014,4,6,0
2015,5,23,29,24,77,1011,6,17,0
2015,5,2,30,27,68,1002,5,11,1.79
2015,5,10,28,26,80,1002,6,8,0
2015,5,4,31,25,86,1011,6,3,0.92
2015,5,15,28,26,77,1005,5,6,1.1
2015,5,5,28,26,81,1007,5,3,0.08
2015,5,22,28,26,66,1001,5,11,0
2015,5,2,27,16,72,1010,5,5,0
2015,5,5,22,26,76,1008,4,10,0
2015,5,10,30,20,89,1002,4,2,0.07
2015,5,10,29,24,72,1012,4,3,0
2015,5,21,31,18,79,1012,4,3,0
2015,5,15,29,26,78,1009,4,11,2.02
2015,5,4,27,26,90,1005,6,10,2.05
2015,5,12,28,26,78,999,6,17,2.69
2015,5,27,27,24,80,1006,6,6,0
2015,5,4,29,27,80,999,6,10,0.6
2015,5,5,29,26,75,1004,6,13,0.99
2015,5,20,29,15,55,1009,4,0,0
2015,5,28,28,25,83,1001,6,8,0
2015,5,22,29,26,80,1001,5,10,1.89
2015,5,17,29,26,74,1001,6,11,25.01
2015,5,22,26,16,77,1011,5,13,0
2015,5,2,21,25,74,1008,6,6,0
2015,5,4,27,24,73,1006,5,8,0.44
2015,5,11,26,26,81,1002,5,4,0
2015,5,13,28,26,77,1013,6,2,0.01
2015,5,14,29,26,84,1000,5,8,3.35
2015,5,9,28,26,81,1002,6,11,0
2015,5,23,29,26,77,1006,5,17,1.85
2015,5,18,29,25,81,1005,6,13,0.1
2015,5,10,31,26,81,1007,5,11,0.03
2015,5,21,31,26,77,1010,6,11,1.59
2015,5,2,28,24,77,1011,6,11,0.15
2015,5,3,22,24,82,1005,3,15,0
2015,5,19,29,26,75,1005,6,11,1.16
2015,5,4,30,25,79,1012,6,6,0
2015,5,3,31,26,78,1004,6,20,1.88
2015,5,7,28,24,79,1007,6,6,0
2015,5,3,26,26,81,1004,6,10,6.71
2015,5,17,26,26,78,1008,5,6,0.03
2015,5,28,31,26,78,1003,6,13,0
2015,5,1,26,16,61,1010,3,3,0
2015,5,16,30,26,83,1002,6,11,0.02
2015,5,17,31,27,85,1006,5,11,0.65
2015,5,4,26,15,74,1006,5,5,0
2015,5,16,31,22,72,1008,5,30,0
2015,5,28,30,25,88,1008,5,13,1.05
2015,5,23,25,11,52,1011,4,8,0
2015,5,18,31,22,75,1006,6,6,1.53
2015,5,16,28,25,78,1003,4,11,0.96
2015,5,19,28,26,69,1013,4,8,0
2015,5,5,28,23,56,1010,4,3,0.1
2015,5,10,31,25,80,1002,5,10,0
2015,5,2,30,26,79,1003,5,14,2.03
2015,5,6,31,26,81,1006,6,11,0.93
2015,5,16,28,26,78,1000,6,10,6.84
2015,5,6,29,26,84,1007,6,10,0.79
2015,5,19,27,15,70,1009,2,13,0
2015,5,11,31,26,77,1007,6,11,0
2015,5,4,29,26,83,1003,6,11,0.88
2015,5,19,26,26,63,1010,5,11,0.05
2015,5,28,30,24,76,1001,6,10,0.02
2015,5,15,28,25,78,1010,6,14,0.07
2015,5,10,20,25,78,1010,5,8,0.08
2015,5,10,30,26,76,1007,6,14,0.69
2015,5,25,26,24,78,1004,5,5,5.14
2015,5,15,31,26,79,1002,5,11,1.04
2015,5,28,30,26,75,1006,5,10,0
2015,5,19,31,24,79,1007,5,3,0.14
2015,5,23,29,23,76,1005,6,10,0.1
2015,5,20,29,25,70,1002,6,2,30.5
2015,5,9,26,26,75,1012,6,6,0
2015,5,5,27,26,78,1004,6,11,1.71
2015,5,18,30,24,80,1000,6,6,2.53
2015,5,28,26,25,74,1008,5,10,0
2015,5,25,24,17,71,1011,4,5,0
2015,5,18,31,26,78,1005,5,25,0.2
2015,5,14,28,24,71,1015,4,11,0.06
2015,5,15,28,25,76,1002,5,10,0.75
2015,5,26,29,24,72,1001,5,10,0
2015,5,12,29,25,78,1002,4,11,5.61
2015,5,20,31,27,79,1006,5,13,1.33
2015,5,11,31,13,70,1000,5,11,0.01
2015,5,24,24,10,44,1012,3,6,0
2015,5,19,30,26,45,1009,5,8,0
2015,5,23,24,17,52,1005,6,5,0.18
2015,5,20,28,26,81,1003,5,6,6.34
2015,5,10,31,13,71,1007,4,6,0
2015,5,1,29,27,81,1002,6,11,3.34
2015,5,19,29,26,84,1004,5,10,3.04
2015,5,2,27,17,62,1001,3,11,0.06
2015,5,10,26,15,75,1006,3,6,9.84
2015,5,4,31,25,84,1011,6,8,1.8
2015,5,4,30,26,81,1000,6,13,2.34
2015,5,28,28,21,80,1006,6,10,32.37
2015,5,16,28,26,69,1000,5,17,0.57
2015,5,3,28,23,75,1006,5,11,0
2015,5,18,26,20,71,1011,4,8,0
2015,5,6,31,23,62,1012,6,6,0.18
2015,5,29,29,26,73,1001,6,10,2.26
2015,5,10,31,26,76,1007,5,8,1.88
2015,5,2,29,26,81,1001,6,11,2.57
2015,5,18,24,18,57,1013,4,10,0
2015,5,21,31,25,80,1006,6,11,0.53
2015,5,15,28,26,87,1005,5,10,0.1
2015,5,5,29,26,80,1005,5,8,2.38
2015,5,24,31,26,78,1006,5,19,3.37
2015,5,20,29,26,81,1005,5,11,1.08
2015,5,27,26,26,75,1011,4,14,0
2015,5,22,27,26,79,1003,6,10,0
2015,5,10,29,26,80,1008,6,10,0
2015,5,12,27,20,86,1012,6,10,2.06
2015,5,10,23,23,86,1005,4,11,0.22
2015,5,4,28,26,81,1005,5,11,1.53
2015,5,4,28,26,81,1009,6,17,0.01
